"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2015","69.39","69.39","69.39","69.39","142.74K","-0.90%"
"06/05/2015","70.02","70.02","69.06","70.02","143.41K","2.03%"
"06/04/2015","68.63","68.63","68.63","68.63","107.73K","-0.80%"
"06/03/2015","69.18","69.18","69.18","69.18","104.50K","-0.60%"
"06/02/2015","69.60","69.60","68.56","69.60","89.56K","2.07%"
"06/01/2015","68.19","68.19","68.19","68.19","77.19K","-0.64%"
"05/29/2015","68.63","68.63","68.63","68.63","127.48K","0.07%"
"05/28/2015","68.58","68.58","68.58","68.58","84.01K","-0.06%"
"05/27/2015","68.62","68.62","68.62","68.62","89.21K","-0.46%"
"05/26/2015","68.94","68.94","68.94","68.94","61.55K","15.20%"
"05/25/2015","59.85","59.93","60.24","59.11","","-0.12%"
"05/24/2015","59.92","60.01","60.01","59.78","","-12.55%"
"05/22/2015","68.51","68.51","68.51","68.51","43.81K","-0.74%"
"05/21/2015","69.02","69.02","69.02","69.02","88.41K","-0.01%"
"05/20/2015","69.03","69.03","69.03","69.03","47.96K","0.69%"
"05/19/2015","68.56","68.56","68.56","68.56","336.78K","-0.87%"
"05/18/2015","69.16","69.16","69.16","69.16","305.12K","-0.47%"
"05/15/2015","69.49","69.49","69.49","69.49","190.73K","0.01%"
"05/14/2015","69.48","69.48","69.48","69.48","187.24K","0.71%"
"05/13/2015","68.99","68.99","68.99","68.99","220.83K","-0.07%"
"05/12/2015","69.04","69.04","69.04","69.04","193.15K","-0.22%"
"05/11/2015","69.19","69.19","69.19","69.19","158.56K","0.10%"
"05/08/2015","69.12","69.12","69.12","69.12","176.97K","0.74%"
"05/07/2015","68.61","68.61","68.61","68.61","175.62K","-0.35%"
"05/06/2015","68.85","68.85","68.50","68.85","154.26K","0.57%"
"05/05/2015","68.46","68.46","68.46","68.46","149.03K","0.81%"
"05/04/2015","67.91","67.91","67.91","67.91","52.39K","0.40%"
"05/01/2015","67.64","67.64","67.64","67.64","72.93K","-0.29%"
"04/30/2015","67.84","67.84","67.84","67.84","117.30K","0.33%"
"04/29/2015","67.62","67.62","67.62","67.62","116.29K","0.03%"
"04/28/2015","67.60","67.60","67.60","67.60","73.87K","0.10%"
"04/27/2015","67.53","67.53","67.53","67.53","55.52K","-0.06%"
"04/24/2015","67.57","68.00","68.00","68.00","0.00K","-1.64%"
"04/23/2015","68.70","68.70","68.70","68.70","116.62K","0.75%"
"04/22/2015","68.19","68.19","68.19","68.19","84.25K","0.49%"
"04/21/2015","67.86","67.86","67.86","67.86","354.24K","0.79%"
"04/20/2015","67.33","67.33","67.33","67.33","384.48K","1.04%"
"04/17/2015","66.64","66.64","66.64","66.64","259.08K","-0.63%"
"04/16/2015","67.06","67.06","67.06","67.06","269.52K","0.33%"
"04/15/2015","66.84","66.84","66.84","66.84","333.57K","1.32%"
"04/14/2015","65.97","65.97","65.97","65.97","226.50K","0.21%"
"04/13/2015","65.83","65.83","65.83","65.83","167.96K","-0.50%"
"04/10/2015","66.16","66.16","66.16","66.16","184.14K","0.72%"
"04/09/2015","65.69","65.69","65.69","65.69","208.28K","2.05%"
"04/08/2015","64.37","64.37","64.37","65.33","227.00K","-1.68%"
"04/07/2015","65.47","65.25","65.25","65.25","0.00K","-1.92%"
"04/06/2015","66.75","66.75","66.75","66.75","107.67K","35.84%"
"04/03/2015","49.14","49.14","49.14","49.14","","-26.23%"
"04/02/2015","66.61","66.61","66.61","66.90","144.35K","-1.03%"
"04/01/2015","67.30","67.30","67.30","67.30","157.87K","0.76%"
"03/31/2015","66.79","66.79","66.79","66.79","112.30K","-0.83%"
"03/30/2015","67.35","67.35","67.35","67.35","85.71K","0.88%"
"03/27/2015","66.76","66.76","66.76","67.59","88.81K","-2.11%"
"03/26/2015","68.20","68.20","69.27","68.20","152.55K","-0.26%"
"03/25/2015","68.38","68.38","68.38","68.38","109.12K","-0.01%"
"03/24/2015","68.39","68.39","68.39","68.39","79.81K","-0.97%"
"03/23/2015","69.06","69.06","69.06","69.06","71.50K","0.26%"
"03/20/2015","68.88","68.88","68.88","68.88","379.18K","0.78%"
"03/19/2015","68.35","68.35","68.35","68.35","375.99K","-1.23%"
"03/18/2015","69.20","69.20","69.00","69.20","385.53K","1.87%"
"03/17/2015","67.93","67.93","67.93","67.93","273.30K","-1.01%"
"03/16/2015","68.62","69.00","69.00","69.00","0.01K","0.79%"
"03/13/2015","68.08","68.08","68.08","68.08","0.00K","-0.58%"
"03/12/2015","68.48","68.48","68.48","68.48","193.86K","-0.75%"
"03/11/2015","69.00","69.00","69.00","69.00","210.68K","0.29%"
"03/10/2015","68.80","68.80","68.80","68.80","177.84K","-0.75%"
"03/09/2015","69.32","69.32","69.32","69.32","216.58K","-0.74%"
"03/06/2015","69.84","69.84","69.84","69.84","161.97K","-1.02%"
"03/05/2015","70.56","70.56","70.56","70.56","124.81K","-0.70%"
"03/04/2015","71.06","71.06","71.06","72.05","194.15K","-1.69%"
"03/03/2015","72.28","72.28","72.28","72.28","126.80K","0.74%"
"03/02/2015","71.75","71.75","71.75","71.75","174.36K","-0.57%"
"02/27/2015","72.16","72.16","72.16","72.16","131.29K","-0.06%"
"02/26/2015","72.20","72.20","72.20","72.20","166.05K","-0.43%"
"02/25/2015","72.51","72.51","72.51","72.51","130.02K","0.86%"
"02/24/2015","71.89","71.89","71.89","71.89","67.12K","0.73%"
"02/23/2015","71.37","71.37","71.37","71.37","143.89K","-0.24%"
"02/20/2015","71.54","71.54","70.58","71.54","0.01K","1.84%"
"02/19/2015","70.25","70.25","70.25","70.25","554.33K","-0.72%"
"02/18/2015","70.76","70.76","70.76","70.76","280.31K","-0.31%"
"02/17/2015","70.98","70.98","70.98","70.98","278.39K","32.40%"
"02/16/2015","53.61","54.04","54.08","52.92","","-0.82%"
"02/15/2015","54.06","53.75","54.42","53.71","","-24.23%"
"02/13/2015","71.34","71.34","71.34","71.34","225.17K","-1.30%"
"02/12/2015","72.28","72.28","72.28","72.28","270.20K","1.57%"
"02/11/2015","71.16","71.16","71.16","71.16","231.10K","0.38%"
"02/10/2015","70.89","70.89","70.89","70.89","219.61K","-0.88%"
"02/09/2015","71.52","71.52","71.52","71.52","248.74K","0.59%"
"02/06/2015","71.10","71.10","72.00","71.10","189.11K","-0.75%"
"02/05/2015","71.64","71.64","71.21","71.64","149.77K","1.30%"
"02/04/2015","70.72","70.72","70.72","71.59","0.00K","-2.25%"
"02/03/2015","72.35","72.35","72.00","72.35","137.42K","1.89%"
"02/02/2015","71.01","71.01","71.01","70.45","117.41K","0.77%"
"01/30/2015","70.47","70.47","68.77","70.47","94.95K","3.30%"
"01/29/2015","68.22","68.22","68.22","68.22","70.85K","1.58%"
"01/28/2015","67.16","67.16","67.16","67.16","98.03K","-0.94%"
"01/27/2015","67.80","67.80","67.80","67.80","60.37K","1.57%"
"01/26/2015","66.75","66.75","66.75","66.75","60.13K","-0.37%"
"01/23/2015","67.00","67.00","66.82","67.00","81.88K","0.65%"
"01/22/2015","66.57","66.57","66.57","66.57","81.76K","-0.89%"
"01/21/2015","67.17","67.17","67.17","67.17","73.41K","0.67%"
"01/20/2015","66.72","66.72","66.72","66.72","438.89K","39.64%"
"01/19/2015","47.78","48.84","49.19","47.64","","-2.18%"
"01/18/2015","48.85","48.95","49.06","48.78","","-28.34%"
"01/16/2015","68.16","68.16","68.16","68.16","404.88K","1.81%"
"01/15/2015","66.95","66.95","66.95","68.07","402.35K","-3.40%"
"01/14/2015","69.31","69.31","69.31","69.31","300.68K","0.71%"
"01/13/2015","68.82","68.82","68.82","68.82","278.36K","1.16%"
"01/12/2015","68.03","68.03","68.03","68.03","219.59K","-1.02%"
"01/09/2015","68.73","68.73","68.73","68.73","199.62K","1.97%"
"01/08/2015","67.40","67.40","67.40","67.40","175.89K","0.03%"
"01/07/2015","67.38","67.38","67.38","67.38","0.16K","-0.96%"
"01/06/2015","68.03","68.09","68.09","68.09","0.00K","-2.52%"
"01/05/2015","69.79","69.79","69.79","69.79","110.96K","-1.87%"
"01/02/2015","71.12","71.12","71.12","71.12","66.40K","30.34%"
"01/01/2015","54.56","53.73","54.85","53.72","","-23.81%"
"12/31/2014","71.62","71.62","71.62","71.62","51.09K","-0.13%"
"12/30/2014","71.71","71.71","71.71","71.71","0.00K","0.21%"
"12/29/2014","71.56","71.56","71.56","71.56","55.15K","-0.50%"
"12/26/2014","71.92","71.92","71.92","71.92","21.43K","28.61%"
"12/25/2014","55.92","55.87","56.05","55.73","","-22.64%"
"12/24/2014","72.29","72.29","72.29","72.29","28.97K","0.29%"
"12/23/2014","72.08","72.08","72.08","72.08","48.13K","1.78%"
"12/22/2014","70.82","70.82","70.82","70.82","63.40K","-0.24%"
"12/19/2014","70.99","70.99","70.99","70.99","383.54K","4.23%"
"12/18/2014","68.11","68.11","68.11","68.11","454.01K","1.79%"
"12/17/2014","66.91","66.91","66.91","66.91","340.24K","-0.13%"
"12/16/2014","67.00","67.00","67.00","67.00","292.44K","-1.63%"
"12/15/2014","68.11","69.01","69.01","69.01","0.00K","-2.24%"
"12/12/2014","69.67","69.67","69.67","69.67","161.61K","-2.71%"
"12/11/2014","71.61","71.61","71.61","71.61","142.62K","-0.21%"
"12/10/2014","71.76","71.76","71.76","71.76","148.20K","-1.97%"
"12/09/2014","73.20","73.20","73.20","73.20","99.11K","-0.03%"
"12/08/2014","73.22","75.02","75.02","75.00","0.00K","-2.92%"
"12/05/2014","75.42","75.42","75.42","75.42","71.97K","-2.41%"
"12/04/2014","77.28","77.28","77.28","77.28","56.10K","-3.11%"
"12/03/2014","79.76","79.76","79.76","79.76","58.59K","-0.18%"
"12/02/2014","79.90","79.90","79.90","79.90","64.17K","-1.52%"
"12/01/2014","81.13","81.13","81.13","81.13","89.17K","2.24%"
"11/28/2014","79.35","79.35","79.35","79.35","79.24K","15.75%"
"11/27/2014","68.55","73.54","73.55","67.77","","-16.46%"
"11/26/2014","82.06","82.06","82.06","82.06","41.95K","0.59%"
"11/25/2014","81.58","81.58","81.58","81.58","41.54K","-0.50%"
"11/24/2014","81.99","81.99","81.99","81.99","35.38K","-0.35%"
"11/21/2014","82.28","82.28","82.00","82.28","47.60K","1.07%"
"11/20/2014","81.41","81.41","81.41","81.41","236.72K","-0.10%"
"11/19/2014","81.49","81.49","81.49","81.49","351.85K","-0.72%"
"11/18/2014","82.08","82.08","82.08","82.08","188.96K","-0.40%"
"11/17/2014","82.41","82.41","82.41","82.41","142.71K","0.28%"
"11/14/2014","82.18","82.18","82.18","82.18","151.86K","1.14%"
"11/13/2014","81.25","81.25","81.25","81.25","189.99K","-1.75%"
"11/12/2014","82.70","82.70","82.70","82.70","162.39K","-0.23%"
"11/11/2014","82.89","82.89","82.89","82.89","128.20K","0.42%"
"11/10/2014","82.54","82.54","82.54","82.54","0.00K","0.66%"
"11/07/2014","82.00","82.00","82.00","82.00","101.71K","-0.43%"
"11/06/2014","82.35","82.35","82.35","82.35","77.25K","0.84%"
"11/05/2014","81.66","81.66","81.66","81.66","113.87K","-0.13%"
"11/04/2014","81.77","81.77","81.77","81.77","128.10K","-0.38%"
"11/03/2014","82.08","82.08","82.08","82.08","123.82K","0.69%"
"10/31/2014","81.52","81.27","81.37","81.27","0.00K","0.51%"
"10/30/2014","81.11","81.11","81.11","81.11","64.34K","-0.22%"
"10/29/2014","81.29","81.29","81.29","81.29","75.80K","0.48%"
"10/28/2014","80.90","80.90","80.90","80.90","48.57K","0.29%"
"10/27/2014","80.67","80.67","80.67","80.67","56.10K","-0.20%"
"10/24/2014","80.83","80.10","80.10","80.10","0.01K","0.71%"
"10/23/2014","80.26","80.26","80.26","80.26","71.21K","0.19%"
"10/22/2014","80.11","80.11","80.11","80.11","89.48K","-0.67%"
"10/21/2014","80.65","80.65","80.65","80.60","297.52K","-1.04%"
"10/20/2014","81.50","82.17","82.17","82.17","0.00K","-1.78%"
"10/17/2014","82.98","82.98","82.98","82.98","217.69K","-0.05%"
"10/16/2014","83.02","83.02","83.02","83.02","259.58K","-1.77%"
"10/15/2014","84.52","84.52","84.52","84.52","261.13K","-1.65%"
"10/14/2014","85.94","85.94","85.94","85.94","268.99K","0.27%"
"10/13/2014","85.71","85.71","85.71","85.71","130.02K","0.81%"
"10/10/2014","85.02","85.02","85.02","85.02","172.83K","0.21%"
"10/09/2014","84.84","84.84","84.84","84.84","164.89K","0.84%"
"10/08/2014","84.13","84.04","84.04","84.04","0.00K","0.24%"
"10/07/2014","83.93","83.93","83.93","83.93","151.74K","-0.45%"
"10/06/2014","84.31","84.31","84.31","84.31","105.38K","0.68%"
"10/03/2014","83.74","83.74","83.74","83.74","133.03K","-0.52%"
"10/02/2014","84.18","84.18","84.18","84.18","196.52K","-1.51%"
"10/01/2014","85.47","85.47","85.47","85.47","149.53K","0.64%"
"09/30/2014","84.93","84.93","84.93","84.93","168.57K","-0.23%"
"09/29/2014","85.13","85.13","85.13","85.13","114.17K","-0.60%"
"09/26/2014","85.64","86.07","86.07","86.07","0.00K","-0.59%"
"09/25/2014","86.15","86.15","86.15","86.15","101.96K","-0.08%"
"09/24/2014","86.22","86.22","86.22","86.22","120.80K","-0.47%"
"09/23/2014","86.63","86.63","86.63","86.63","95.07K","-0.33%"
"09/22/2014","86.92","86.92","86.92","86.92","229.23K","-0.18%"
"09/19/2014","87.08","87.08","87.08","87.08","250.46K","0.26%"
"09/18/2014","86.85","87.15","87.15","87.15","0.00K","-0.17%"
"09/17/2014","87.00","87.50","87.50","87.50","0.00K","0.01%"
"09/16/2014","86.99","86.99","86.99","86.99","149.07K","0.05%"
"09/15/2014","86.95","86.95","86.95","86.95","104.82K","-0.01%"
"09/12/2014","86.96","86.96","86.96","86.96","127.68K","-0.21%"
"09/11/2014","87.14","87.14","87.14","87.14","191.94K","0.24%"
"09/10/2014","86.93","86.93","87.50","86.93","120.10K","0.29%"
"09/09/2014","86.68","86.68","86.68","86.68","125.11K","0.16%"
"09/08/2014","86.54","86.54","86.50","86.54","119.41K","0.36%"
"09/05/2014","86.23","86.23","86.23","86.23","83.97K","0.03%"
"09/04/2014","86.20","86.20","86.20","86.20","78.14K","0.08%"
"09/03/2014","86.13","86.13","86.20","86.13","75.44K","0.14%"
"09/02/2014","86.01","86.32","86.32","86.32","0.00K","-10.25%"
"09/01/2014","95.83","95.76","95.90","95.51","","10.56%"
"08/29/2014","86.68","86.68","86.68","86.68","100.11K","0.12%"
"08/28/2014","86.58","86.58","86.58","86.58","95.85K","-0.48%"
"08/27/2014","87.00","87.00","87.00","87.00","49.94K","-0.59%"
"08/26/2014","87.52","87.99","87.99","87.99","0.00K","0.10%"
"08/25/2014","87.43","87.43","87.50","87.43","30.47K","-0.05%"
"08/22/2014","87.47","87.47","87.30","87.47","47.73K","0.60%"
"08/21/2014","86.95","86.95","86.95","86.95","64.06K","0.00%"
"08/20/2014","86.95","86.95","86.95","86.95","207.15K","-0.57%"
"08/19/2014","87.45","87.45","87.45","87.45","277.50K","-0.16%"
"08/18/2014","87.59","87.59","87.59","87.59","177.86K","0.16%"
"08/15/2014","87.45","87.45","87.45","87.45","195.33K","0.41%"
"08/14/2014","87.09","87.09","87.09","87.09","219.24K","-0.99%"
"08/13/2014","87.96","87.96","87.96","87.96","128.45K","0.47%"
"08/12/2014","87.55","87.55","87.55","87.55","111.76K","0.13%"
"08/11/2014","87.44","87.44","87.44","87.44","114.25K","0.15%"
"08/08/2014","87.31","87.87","87.87","87.87","0.00K","-0.57%"
"08/07/2014","87.81","87.81","87.25","87.81","134.08K","0.79%"
"08/06/2014","87.12","87.12","86.98","87.12","106.42K","0.29%"
"08/05/2014","86.87","86.87","86.86","86.87","100.42K","0.16%"
"08/04/2014","86.73","86.73","86.45","86.73","65.75K","0.38%"
"08/01/2014","86.40","86.40","86.55","86.40","97.17K","0.44%"
"07/31/2014","86.02","86.02","86.02","86.02","141.66K","-0.52%"
"07/30/2014","86.47","86.47","86.47","86.47","81.76K","0.16%"
"07/29/2014","86.33","86.86","87.03","86.86","0.00K","-0.16%"
"07/28/2014","86.47","86.47","86.47","86.47","62.96K","-0.78%"
"07/25/2014","87.15","87.15","87.15","87.15","84.08K","0.28%"
"07/24/2014","86.91","86.91","86.91","86.91","71.72K","-0.08%"
"07/23/2014","86.98","86.98","86.98","86.98","121.32K","0.38%"
"07/22/2014","86.65","86.65","86.65","86.65","252.40K","-0.56%"
"07/21/2014","87.14","87.14","87.14","87.14","312.63K","1.81%"
"07/18/2014","85.59","85.59","85.85","85.59","217.75K","-0.28%"
"07/17/2014","85.83","85.83","85.83","85.83","256.90K","-1.03%"
"07/16/2014","86.72","86.72","86.72","86.72","161.60K","-0.72%"
"07/15/2014","87.35","87.87","87.87","87.87","0.00K","-0.67%"
"07/14/2014","87.94","87.94","87.94","87.94","151.22K","0.76%"
"07/11/2014","87.28","87.28","87.28","87.28","122.75K","-0.46%"
"07/10/2014","87.68","87.68","87.68","87.68","124.03K","-0.62%"
"07/09/2014","88.23","88.23","88.23","88.23","121.59K","-0.15%"
"07/08/2014","88.36","88.36","88.36","88.36","119.19K","-0.43%"
"07/07/2014","88.74","88.74","88.88","88.74","74.00K","-14.48%"
"07/04/2014","103.76","104.11","104.13","103.64","","17.42%"
"07/03/2014","88.37","88.37","88.37","88.37","71.35K","0.14%"
"07/02/2014","88.25","88.25","88.25","88.25","90.80K","0.03%"
"07/01/2014","88.22","88.22","88.22","88.22","85.14K","0.78%"
"06/30/2014","87.54","87.54","87.54","87.54","88.25K","-0.01%"
"06/27/2014","87.55","87.55","87.55","87.55","32.90K","0.29%"
"06/26/2014","87.30","87.30","87.30","87.30","55.46K","-0.03%"
"06/25/2014","87.33","87.33","87.33","87.33","93.47K","0.63%"
"06/24/2014","86.78","86.78","86.78","86.78","52.55K","-0.01%"
"06/23/2014","86.79","86.79","86.79","86.79","59.16K","0.50%"
"06/20/2014","86.36","86.36","86.36","86.36","213.13K","-0.17%"
"06/19/2014","86.51","86.51","86.51","86.51","311.40K","0.57%"
"06/18/2014","86.02","86.02","86.02","86.02","235.78K","0.35%"
"06/17/2014","85.72","85.72","85.72","85.72","203.71K","1.16%"
"06/16/2014","84.74","84.74","84.74","84.74","140.81K","1.11%"
"06/13/2014","83.81","83.81","83.81","83.81","144.26K","0.36%"
"06/12/2014","83.51","83.51","83.51","83.51","160.58K","-0.16%"
"06/11/2014","83.64","83.64","83.64","83.64","93.22K","0.36%"
"06/10/2014","83.34","83.80","83.80","83.80","0.00K","-0.11%"
"06/09/2014","83.43","83.43","83.50","83.43","120.09K","0.31%"
"06/06/2014","83.17","83.17","83.17","83.17","91.52K","0.12%"
"06/05/2014","83.07","83.07","82.60","83.07","63.65K","0.86%"
"06/04/2014","82.36","82.36","82.36","82.36","71.11K","-0.16%"
"06/03/2014","82.49","82.49","82.49","82.49","57.21K","0.17%"
"06/02/2014","82.35","82.35","82.35","82.35","60.93K","0.27%"
"05/30/2014","82.13","82.13","82.67","82.13","56.62K","0.49%"
"05/29/2014","81.73","81.73","81.73","81.73","64.61K","-0.20%"
"05/28/2014","81.89","81.89","81.89","81.89","98.23K","0.56%"
"05/27/2014","81.43","81.43","81.43","81.43","45.14K","-21.91%"
"05/26/2014","104.28","104.20","104.38","103.93","","27.98%"
"05/23/2014","81.48","81.48","81.48","81.48","55.91K","0.27%"
"05/22/2014","81.26","81.26","81.26","81.26","59.36K","0.15%"
"05/21/2014","81.14","81.14","81.14","81.14","78.35K","-0.04%"
"05/20/2014","81.17","81.17","81.17","81.17","249.77K","0.36%"
"05/19/2014","80.88","80.88","80.88","80.88","218.48K","-0.10%"
"05/16/2014","80.96","80.96","80.96","80.96","144.38K","0.40%"
"05/15/2014","80.64","80.64","80.64","80.64","207.00K","0.16%"
"05/14/2014","80.51","80.51","80.51","80.51","128.17K","-0.10%"
"05/13/2014","80.59","80.59","80.59","80.59","124.95K","0.29%"
"05/12/2014","80.36","80.36","80.36","80.36","94.73K","0.19%"
"05/09/2014","80.21","80.21","80.21","80.21","117.20K","-0.32%"
"05/08/2014","80.47","80.47","80.47","80.47","131.56K","-0.09%"
"05/07/2014","80.54","80.54","80.54","80.54","128.54K","0.59%"
"05/06/2014","80.07","80.07","80.07","80.07","116.12K","-0.12%"
"05/05/2014","80.17","80.17","80.17","80.17","60.00K","0.05%"
"05/02/2014","80.13","80.13","80.13","80.13","72.45K","-0.19%"
"05/01/2014","80.28","80.28","80.28","80.28","81.14K","-0.05%"
"04/30/2014","80.32","80.32","80.32","80.32","83.81K","-0.02%"
"04/29/2014","80.34","80.34","80.34","80.34","70.37K","-0.10%"
"04/28/2014","80.42","80.42","80.42","80.42","63.18K","0.26%"
"04/25/2014","80.21","80.21","80.21","80.21","49.54K","-0.14%"
"04/24/2014","80.32","80.32","80.32","80.32","43.59K","-0.42%"
"04/23/2014","80.66","80.66","80.66","80.66","75.81K","-0.07%"
"04/22/2014","80.72","80.72","80.72","80.72","323.72K","0.45%"
"04/21/2014","80.36","80.36","80.36","80.36","186.46K","0.54%"
"04/17/2014","79.93","79.93","79.93","79.93","181.53K","0.06%"
"04/16/2014","79.88","79.88","79.88","79.88","200.22K","0.19%"
"04/15/2014","79.73","79.73","79.73","79.73","138.80K","0.18%"
"04/14/2014","79.59","79.59","79.59","79.59","162.03K","0.10%"
"04/11/2014","79.51","79.51","79.51","79.51","154.46K","-0.14%"
"04/10/2014","79.62","79.62","79.62","79.62","124.43K","0.19%"
"04/09/2014","79.47","79.47","79.47","79.47","187.75K","-0.16%"
"04/08/2014","79.60","79.60","79.60","79.60","153.21K","-0.29%"
"04/07/2014","79.83","79.83","79.83","79.83","124.26K","0.03%"
"04/04/2014","79.81","79.81","79.81","79.81","82.56K","0.04%"
"04/03/2014","79.78","79.78","79.78","79.78","77.31K","0.58%"
"04/02/2014","79.32","79.32","79.32","79.32","85.14K","1.35%"
"04/01/2014","78.26","78.26","78.26","78.26","91.23K","0.55%"
"03/31/2014","77.83","77.83","77.83","77.83","62.90K","0.52%"
"03/28/2014","77.43","77.43","77.43","77.43","57.09K","-1.11%"
"03/27/2014","78.30","78.30","78.30","78.30","86.86K","-0.22%"
"03/26/2014","78.47","78.47","78.47","78.47","94.28K","-0.19%"
"03/25/2014","78.62","78.62","78.62","78.62","75.59K","-0.48%"
"03/24/2014","79.00","79.00","79.00","79.00","47.85K","-0.06%"
"03/21/2014","79.05","79.05","79.05","79.05","70.33K","0.11%"
"03/20/2014","78.96","78.96","78.96","78.96","244.87K","0.33%"
"03/19/2014","78.70","78.70","78.70","78.70","276.20K","-0.18%"
"03/18/2014","78.84","78.84","78.84","78.84","198.67K","-0.09%"
