date,cup_lump,rubber_sheet,ribbed_smoked_sheet,latex,fob,tocom,sicom,jpy,sgd,usd,crude_oil
2019-10-31,32.5,37.99,39.23,37.7,44.7,155.4,150.8,3.5768,22.1814,0.0331,50.43
2019-11-01,32.5,37.59,39.44,37.9,44.5,151.7,146.2,3.5842,22.2042,0.0331,51.78
2019-11-04,32.5,37.68,39.23,37.9,44.6,151.7,148.0,3.5911,22.2279,0.0331,51.43
2019-11-05,32.5,37.79,39.35,38.0,44.8,155.9,149.3,3.6059,22.2582,0.033,51.78
2019-11-06,32.5,38.34,39.58,38.0,45.25,157.1,149.5,3.596,22.2614,0.033,50.92
2019-11-07,32.5,38.16,39.61,38.0,45.4,159.0,150.8,3.5897,22.4129,0.0329,51.19
2019-11-08,32.5,38.62,39.83,38.3,45.55,158.9,150.9,3.5964,22.3325,0.0329,51.48
2019-11-11,32.5,38.3,39.67,38.5,45.3,163.0,150.0,3.5916,22.2981,0.0329,51.44
2019-11-12,32.4,38.5,39.76,38.5,45.3,162.5,151.2,3.5903,22.2736,0.0329,51.54
2019-11-13,32.5,38.49,39.82,38.7,45.5,162.9,151.8,3.5994,22.17,0.0331,51.73
2019-11-14,32.5,38.57,40.27,38.7,45.7,162.9,153.0,3.5897,22.1611,0.0331,51.24
2019-11-15,32.6,38.7,40.26,38.7,45.5,162.2,150.8,3.5923,22.2369,0.033,51.7
2019-11-18,32.6,38.73,40.06,38.0,45.2,162.2,151.3,3.598,22.1855,0.0331,51.27
2019-11-19,32.6,38.74,39.89,37.4,45.4,162.1,152.0,3.5937,22.1716,0.0331,50.73
2019-11-20,32.6,38.75,39.99,36.5,45.85,164.0,156.2,3.596,22.1505,0.0331,51.53
2019-11-21,32.6,38.87,40.51,36.5,46.3,169.2,157.3,3.5946,22.1505,0.0331,52.08
2019-11-22,32.65,39.5,40.99,37.0,46.55,172.5,158.5,3.5962,22.1188,0.0331,51.67
2019-11-25,32.65,39.65,41.29,38.0,46.95,172.0,159.8,3.6024,22.1286,0.0331,51.79
2019-11-26,32.65,39.89,41.59,38.3,46.85,168.6,160.0,3.6055,22.1489,0.0331,51.98
2019-11-27,32.65,39.89,41.53,38.6,46.85,172.0,159.9,3.6227,22.1327,0.0331,51.7
2019-11-28,32.65,39.82,41.58,39.0,46.85,170.6,161.0,3.621,22.1271,0.0331,58.08
2019-11-29,32.65,39.62,41.47,39.0,46.45,168.0,160.5,3.6262,22.0671,0.0331,50.12
2019-12-02,32.65,39.64,41.15,39.2,46.65,167.1,157.7,3.5979,22.1563,0.033,50.95
2019-12-03,32.65,39.91,41.32,39.3,46.65,169.0,159.4,3.586,22.175,0.033,51.03
2019-12-04,33.0,39.74,41.36,39.3,46.7,167.4,160.3,3.59,22.2222,0.033,51.73
2019-12-05,33.0,39.74,41.36,39.3,46.7,167.4,160.3,3.59,22.2222,0.033,51.73
2019-12-06,33.0,39.77,41.45,39.7,48.1,173.5,166.1,3.5756,22.3014,0.0329,51.2
2019-12-09,33.3,40.53,43.39,40.0,48.4,176.6,165.9,3.5801,22.2827,0.033,51.21
2019-12-10,33.3,40.53,43.39,40.0,48.4,176.6,165.9,3.5801,22.2827,0.033,51.21
2019-12-11,34.0,41.46,43.43,40.0,48.45,176.4,167.7,3.5893,22.2648,0.0331,51.23
2019-12-12,34.0,41.31,43.47,40.0,48.55,176.0,168.2,3.6213,22.2616,0.0331,51.5
2019-12-13,34.05,41.29,43.21,39.5,49.2,176.4,168.2,3.62,22.2952,0.0331,51.46
2019-12-16,34.15,41.42,43.64,39.7,49.15,175.4,168.8,3.6231,22.2895,0.0331,51.8
2019-12-17,34.2,41.31,43.31,40.0,49.55,175.8,168.4,3.6188,22.3141,0.0331,51.51
2019-12-18,34.3,41.48,43.45,40.2,49.4,175.2,168.2,3.622,22.2927,0.0331,51.49
2019-12-19,34.3,41.62,43.14,40.5,48.9,173.5,165.5,3.6215,22.2632,0.0331,51.38
2019-12-20,34.3,40.96,42.64,40.5,48.7,174.3,165.9,3.6226,22.2722,0.0331,51.44
2019-12-23,34.3,40.83,42.56,39.5,48.35,174.3,164.1,3.6243,22.2329,0.0331,51.54
2019-12-24,34.3,41.24,42.09,38.8,48.25,174.0,164.8,3.6282,22.223,0.0332,51.71
2019-12-25,34.3,40.92,41.79,38.5,48.3,174.4,164.8,3.6233,22.2394,0.0331,61.19
2019-12-26,34.2,40.71,41.75,37.2,48.1,174.8,164.1,3.641,22.2239,0.0332,51.69
2019-12-27,34.3,40.6,41.7,35.7,47.85,176.0,164.0,3.6277,22.2756,0.0332,52.05
2019-12-30,34.3,40.6,41.7,35.7,47.85,176.0,164.0,3.6277,22.2756,0.0332,52.05
2019-12-31,34.3,40.6,41.7,35.7,47.85,176.0,164.0,3.6277,22.2756,0.0332,52.05
2020-01-01,34.3,40.6,41.7,35.7,47.85,176.0,164.0,3.6277,22.2756,0.0332,52.05
2020-01-02,34.3,40.54,41.15,32.5,47.75,176.0,162.6,3.5991,22.3748,0.0332,51.97
2020-01-03,34.4,39.76,41.06,34.5,47.6,176.0,162.0,3.58,22.3391,0.0331,51.72
2020-01-06,34.3,39.46,40.91,39.0,48.4,176.2,166.0,3.5916,22.349,0.0331,51.81
2020-01-07,34.3,39.77,41.88,39.3,48.7,176.0,165.5,3.5752,22.4411,0.033,52.13
2020-01-08,34.4,39.86,42.29,39.6,48.95,177.3,168.6,3.5954,22.4434,0.0329,51.31
2020-01-09,34.4,40.33,42.69,40.0,49.0,176.5,167.5,3.619,22.3702,0.033,51.71
2020-01-10,34.3,40.71,42.9,40.6,48.95,176.0,167.0,3.6197,22.4034,0.0331,51.58
2020-01-13,34.3,40.93,42.83,41.5,49.35,176.0,174.3,3.6413,22.407,0.0331,51.5
2020-01-14,34.2,41.33,43.66,41.7,49.95,177.2,174.2,3.6348,22.4557,0.033,51.59
2020-01-15,34.4,41.84,44.88,42.2,50.2,173.5,173.3,3.6243,22.502,0.033,51.23
2020-01-16,34.4,42.14,44.74,42.7,50.25,175.0,170.6,3.623,22.5323,0.0329,51.49
2020-01-17,34.5,42.13,44.59,43.0,50.25,174.9,171.9,3.6206,22.5421,0.0329,51.52
2020-01-20,34.37,42.37,45.01,42.0,49.85,169.1,169.7,3.6267,22.5275,0.0329,58.73
2020-01-21,34.3,42.42,44.22,41.0,49.5,168.2,166.8,3.6103,22.5094,0.0329,51.8
2020-01-22,34.3,41.93,43.45,41.0,49.05,166.3,164.1,3.6105,22.5221,0.0329,51.22
2020-01-23,34.3,41.72,42.58,41.0,48.85,168.3,164.5,3.586,22.5585,0.0328,50.15
2020-01-24,34.3,41.67,42.79,41.2,48.55,164.1,164.5,3.5721,22.5895,0.0327,49.36
2020-01-27,34.0,40.0,42.54,41.2,48.25,163.5,164.5,3.5434,22.6011,0.0325,49.54
2020-01-28,34.0,39.88,41.77,41.0,47.95,160.0,155.8,3.5374,22.6861,0.0324,49.77
2020-01-29,33.9,40.45,41.97,40.5,48.05,164.3,159.3,3.5169,22.739,0.0323,49.72
2020-01-30,33.9,40.87,42.24,40.0,48.1,160.0,156.3,3.501,22.8194,0.0321,49.79
2020-01-31,33.9,40.97,42.22,39.5,47.85,161.9,156.3,3.4693,22.8521,0.032,49.76
2020-02-03,33.3,41.33,42.2,39.8,47.1,152.0,149.5,3.4965,22.6718,0.0322,49.92
2020-02-04,33.2,39.82,40.85,39.5,46.5,149.5,152.6,3.5326,22.5919,0.0323,49.91
2020-02-05,33.3,39.84,40.86,39.4,46.6,147.0,153.5,3.5408,22.4144,0.0322,50.24
2020-02-06,33.4,40.09,41.01,39.5,47.0,149.6,151.0,3.5265,22.4748,0.0321,50.96
2020-02-07,33.4,40.52,41.53,39.5,47.15,146.0,150.0,3.4998,22.53,0.0319,51.23
2020-02-10,33.4,40.52,41.53,39.5,47.15,146.0,150.0,3.4998,22.53,0.0319,51.23
2020-02-11,33.6,40.67,41.7,39.7,47.4,146.0,155.6,3.5104,22.5371,0.032,51.16
2020-02-12,33.8,40.74,42.22,40.0,47.7,143.0,157.0,3.5361,22.429,0.0321,51.09
2020-02-13,33.9,40.71,42.61,40.6,47.9,157.6,157.5,3.5286,22.3805,0.0321,50.74
2020-02-14,33.9,40.85,43.13,41.2,48.15,156.0,157.5,3.5151,22.409,0.032,50.86
2020-02-17,34.1,41.25,43.48,41.5,48.5,161.7,163.0,3.5218,22.4293,0.0321,52.2
2020-02-18,34.2,41.45,44.17,41.8,49.15,164.7,163.4,3.5234,22.3706,0.0321,51.27
2020-02-19,34.2,41.87,44.77,42.2,49.65,162.0,163.0,3.5655,22.3616,0.032,51.55
2020-02-20,34.2,42.13,45.29,42.8,50.1,161.0,163.7,3.5624,22.4212,0.0318,51.57
2020-02-21,34.3,42.6,45.65,43.8,50.4,164.1,163.5,3.5285,22.5733,0.0316,51.39
2020-02-24,34.5,43.65,46.23,44.3,50.8,164.1,162.0,3.4935,22.6071,0.0316,51.18
2020-02-25,33.2,43.91,46.3,44.5,51.2,181.0,163.4,3.4684,22.6805,0.0315,49.75
2020-02-26,33.2,43.06,45.44,44.5,51.2,178.3,163.1,3.4647,22.7715,0.0314,49.36
2020-02-27,34.0,42.69,45.19,44.7,51.65,175.7,161.5,3.4579,22.696,0.0316,49.1
2020-02-28,34.1,42.57,45.54,44.7,51.65,168.0,157.7,3.4275,22.6056,0.0317,47.75
2020-03-02,34.0,42.26,45.54,44.4,50.25,168.4,161.9,3.4381,22.6377,0.0317,48.67
2020-03-03,34.1,42.52,44.56,43.5,50.45,172.5,163.3,3.4093,22.6062,0.0318,48.89
2020-03-04,43.1,42.56,44.71,42.8,50.55,169.2,162.8,3.4275,22.6354,0.0319,48.94
2020-03-05,34.0,42.41,45.13,42.0,50.65,171.3,161.8,3.3606,22.8239,0.0317,48.73
2020-03-06,33.6,42.59,45.44,41.7,50.45,166.7,159.6,3.3524,22.7695,0.0318,47.82
2020-03-09,33.2,42.69,44.91,40.8,49.8,154.3,157.1,3.251,22.7246,0.0318,43.98
2020-03-10,32.7,41.87,44.88,39.3,49.0,160.5,160.6,3.3597,22.5735,0.0318,45.26
2020-03-11,32.7,41.97,43.82,39.3,49.1,161.0,160.9,3.3174,22.567,0.0317,45.16
2020-03-12,32.2,42.16,44.04,39.5,48.7,155.0,159.6,3.2975,22.4575,0.0315,44.66
2020-03-13,32.0,42.12,43.57,39.0,48.05,150.5,158.0,3.3902,22.4853,0.0314,43.58
2020-03-16,32.0,41.44,42.46,38.0,48.4,154.5,155.5,3.2924,22.6061,0.0311,40.86
2020-03-17,32.0,41.47,43.19,38.0,48.55,154.0,155.8,3.3479,22.4865,0.0311,40.7
2020-03-18,32.0,41.48,43.15,38.3,48.65,154.2,150.3,3.3127,22.5903,0.0307,37.13
2020-03-19,31.8,41.5,43.19,37.3,48.0,145.4,148.0,3.3944,22.4264,0.0307,38.07
2020-03-20,31.5,40.92,43.2,36.5,47.0,145.4,146.6,3.3853,22.5571,0.0306,36.65
2020-03-23,31.0,40.24,41.7,36.3,46.85,137.3,139.8,3.3871,22.468,0.0305,37.76
2020-03-24,31.0,39.26,40.68,35.8,46.0,137.0,134.7,3.3937,22.6409,0.0305,38.51
2020-03-25,31.0,39.27,40.16,35.3,46.0,143.1,136.5,3.3941,22.6089,0.0305,39.71
2020-03-26,30.5,39.27,40.22,35.3,45.8,143.4,135.5,3.3572,22.7889,0.0306,39.13
2020-03-27,30.3,39.39,40.22,35.5,45.5,140.0,132.6,3.3115,22.8123,0.0307,39.78
2020-03-30,29.5,38.79,39.62,36.0,44.5,134.9,138.0,3.299,22.9338,0.0306,40.18
2020-03-31,29.5,37.48,38.39,36.0,44.4,131.5,137.3,3.2824,23.0239,0.0305,40.19
2020-04-01,29.5,37.58,38.52,36.0,44.15,131.2,127.1,3.2352,23.0437,0.0302,39.07
2020-04-02,28.5,37.62,39.01,36.0,43.85,129.8,128.0,3.2747,23.0151,0.0303,38.93
2020-04-03,28.5,36.81,38.37,36.0,43.9,134.0,131.9,3.2834,22.9411,0.0303,38.25
2020-04-06,28.5,36.81,38.37,36.0,43.9,134.0,131.9,3.2834,22.9411,0.0303,38.25
2020-04-07,28.6,36.55,38.87,36.0,44.25,137.0,130.5,3.3207,22.9743,0.0305,39.46
2020-04-08,28.0,36.64,39.37,36.1,44.4,138.7,131.5,3.3235,22.9485,0.0305,39.15
2020-04-09,28.0,36.64,39.65,36.4,45.0,142.0,131.5,3.3178,23.0557,0.0306,39.28
2020-04-10,27.4,37.66,40.28,36.4,44.6,142.0,131.5,3.3159,23.1166,0.0306,39.28
2020-04-13,27.5,37.66,39.85,36.7,44.65,142.0,132.3,3.2944,23.0894,0.0306,39.96
2020-04-14,27.2,37.05,40.04,37.0,44.6,142.5,134.0,3.2833,23.0699,0.0306,40.77
2020-04-15,27.3,36.99,40.02,37.1,44.55,143.6,137.0,3.2855,22.9516,0.0306,39.15
2020-04-16,27.2,36.99,39.85,37.4,44.55,141.0,136.9,3.3019,22.875,0.0306,39.15
2020-04-17,27.5,36.99,39.8,37.5,44.8,143.5,138.8,3.3049,22.8541,0.0307,39.23
2020-04-20,27.6,37.21,40.15,37.9,44.85,143.4,139.0,3.309,22.8648,0.0308,38.88
2020-04-21,27.5,37.21,40.17,38.2,44.85,142.0,135.2,3.3126,22.6946,0.0307,35.8
2020-04-22,27.5,37.37,40.05,38.2,44.35,139.3,136.9,3.3267,22.6722,0.0309,37.39
2020-04-23,27.2,37.37,39.78,38.2,44.55,141.0,137.0,3.3255,22.6941,0.0309,36.77
2020-04-24,27.2,37.5,40.07,38.2,44.75,141.4,135.5,3.3107,22.7751,0.0308,36.57
2020-04-27,27.5,37.79,40.14,38.8,44.85,140.1,134.7,3.3011,22.8785,0.0308,36.35
2020-04-28,27.5,37.79,40.25,39.0,44.7,139.9,133.6,3.29,22.9011,0.0308,36.6
2020-04-29,27.5,37.95,39.99,39.2,44.5,139.9,133.8,3.2912,22.9429,0.0308,36.71
2020-04-30,27.3,37.95,39.95,39.2,44.5,140.9,135.0,3.3006,22.9914,0.0308,37.83
2020-05-01,27.3,37.95,39.95,39.2,44.5,140.9,135.0,3.3006,22.9914,0.0308,37.83
2020-05-04,27.3,37.95,39.95,39.2,44.5,140.9,135.0,3.3006,22.9914,0.0308,37.83
2020-05-05,27.0,37.32,39.62,39.2,44.05,140.9,136.7,3.2918,22.8531,0.0309,37.57
2020-05-06,27.0,37.32,39.62,39.2,44.05,140.9,136.7,3.2918,22.8531,0.0309,37.57
2020-05-07,27.0,37.53,39.26,38.6,44.65,141.0,136.7,3.284,22.8664,0.0309,37.09
2020-05-08,27.3,37.64,39.67,38.3,44.6,140.9,137.5,3.3111,22.7749,0.031,38.67
2020-05-11,27.3,37.64,39.67,38.3,44.6,140.9,137.5,3.3111,22.7749,0.031,38.67
2020-05-12,27.5,37.76,39.81,38.3,44.7,140.8,137.0,3.3363,22.6225,0.0311,37.32
2020-05-13,27.5,37.86,39.84,38.5,44.5,140.0,136.0,3.335,22.5797,0.0312,37.53
2020-05-14,27.8,37.63,39.5,38.6,44.3,139.4,135.0,3.3398,22.5383,0.0311,38.08
2020-05-15,27.8,37.52,39.62,38.9,44.35,140.3,135.8,3.334,22.465,0.0312,38.23
2020-05-18,28.0,37.52,39.69,39.1,44.45,138.6,135.7,3.3513,22.5574,0.0312,39.7
2020-05-19,28.0,36.57,39.57,39.5,44.5,140.0,135.0,3.3713,22.5344,0.0313,39.5
2020-05-20,28.2,37.12,39.51,40.0,44.5,141.6,135.5,3.3776,22.5044,0.0314,40.27
2020-05-21,28.5,37.12,39.7,40.3,44.55,140.5,136.3,3.3776,22.4589,0.0314,40.17
2020-05-22,28.5,37.71,39.55,40.6,44.75,136.4,134.5,3.3744,22.3586,0.0314,39.95
2020-05-25,28.7,37.16,39.89,41.0,44.75,135.6,134.5,3.3674,22.4265,0.0313,33.92
2020-05-26,28.7,37.35,39.73,41.2,44.85,138.1,135.0,3.3716,22.4959,0.0314,41.1
2020-05-27,28.7,37.59,40.03,41.8,45.05,137.8,133.5,3.3733,22.456,0.0313,40.72
2020-05-28,29.0,37.25,40.22,42.0,45.2,138.0,131.3,3.3757,22.4801,0.0314,41.32
2020-05-29,29.5,37.57,40.5,42.3,45.5,136.9,131.5,3.3867,22.5283,0.0314,41.88
2020-06-01,29.8,37.89,40.92,42.8,45.6,135.0,134.6,3.3969,22.4787,0.0316,41.89
2020-06-02,30.0,37.89,41.28,43.1,45.8,133.5,136.4,3.443,22.5173,0.0317,42.18
2020-06-03,30.0,37.89,41.28,43.1,45.8,133.5,136.4,3.443,22.5173,0.0317,42.18
2020-06-04,30.2,38.89,41.52,44.0,45.9,129.8,137.7,3.4568,22.5599,0.0317,42.87
2020-06-05,30.5,38.48,41.55,44.3,46.45,133.5,144.9,3.4765,22.5936,0.0317,43.45
2020-06-08,31.5,39.48,42.22,45.0,47.25,136.6,147.0,3.4485,22.6271,0.0318,42.38
2020-06-09,31.7,40.17,43.06,45.5,47.25,137.9,145.5,3.4393,22.5293,0.0319,43.09
2020-06-10,32.0,40.17,43.24,46.0,47.75,139.9,145.4,3.439,22.4904,0.0321,43.27
2020-06-11,32.2,40.07,43.38,46.3,47.4,139.8,144.0,3.4368,22.2996,0.0322,41.43
2020-06-12,32.2,40.0,43.25,45.8,47.15,140.6,143.5,3.4626,22.243,0.0323,41.3
2020-06-15,32.0,39.37,43.22,44.0,47.15,139.5,141.5,3.4579,22.2885,0.0322,42.3
2020-06-16,32.0,39.04,42.97,44.0,47.3,139.4,141.5,3.4475,22.2995,0.0321,42.76
2020-06-17,32.0,39.05,43.08,44.0,47.2,139.4,140.9,3.435,22.3378,0.0321,42.02
2020-06-18,32.0,39.05,43.12,44.0,47.3,139.4,140.8,3.4381,22.2963,0.0321,42.09
2020-06-19,32.0,38.88,43.16,44.0,47.35,140.3,142.0,3.4441,22.1817,0.0322,42.28
2020-06-22,32.0,39.12,43.18,44.1,47.4,139.5,141.3,3.4508,22.223,0.0323,42.85
2020-06-23,32.5,39.05,43.23,44.3,47.5,139.1,144.8,3.4436,22.215,0.0323,42.56
2020-06-24,32.5,39.28,43.39,44.3,47.55,135.1,146.4,3.4649,22.1528,0.0324,41.47
2020-06-25,33.0,39.32,43.35,44.3,47.6,141.7,146.0,3.4667,22.2047,0.0323,41.89
2020-06-26,33.0,39.18,43.42,44.3,47.65,141.5,146.5,3.4662,22.1664,0.0323,41.81
2020-06-29,33.5,39.42,43.39,44.3,47.3,140.6,147.9,3.4809,22.1553,0.0324,42.64
2020-06-30,33.5,39.88,43.27,43.8,47.25,142.2,146.5,3.4903,22.1664,0.0323,41.95
2020-07-01,33.5,39.44,43.38,43.3,47.25,141.5,142.0,3.4609,22.2629,0.0322,42.36
2020-07-02,33.5,39.61,43.4,42.8,47.35,142.0,149.9,3.4574,22.2692,0.0322,42.98
2020-07-03,33.5,39.59,43.35,42.8,47.5,142.0,148.4,3.4544,22.2859,0.0321,40.28
2020-07-06,33.5,39.59,43.35,42.8,47.5,142.0,148.4,3.4544,22.2859,0.0321,40.28
2020-07-07,33.5,39.59,43.35,42.8,47.5,142.0,148.4,3.4544,22.2859,0.0321,40.28
2020-07-08,33.5,39.72,43.45,41.8,47.6,143.0,148.1,3.4364,22.4179,0.032,43.77
2020-07-09,33.5,39.75,43.51,41.5,47.65,143.9,147.2,3.4279,22.4449,0.032,43.47
2020-07-10,33.5,39.43,43.57,41.3,47.4,142.9,147.2,3.4096,22.5185,0.0319,43.91
2020-07-13,33.5,39.87,43.55,41.3,47.7,144.8,147.1,3.4144,22.5769,0.0318,43.51
2020-07-14,33.8,39.88,43.79,41.5,47.8,145.8,149.9,3.3987,22.646,0.0317,43.7
2020-07-15,33.7,39.78,43.68,41.7,47.75,147.0,151.0,3.3886,22.6884,0.0317,43.96
2020-07-16,33.5,40.01,43.67,41.7,48.05,148.7,151.1,3.3815,22.7599,0.0315,43.79
2020-07-17,33.5,40.09,43.72,41.2,48.1,150.6,153.0,3.3761,22.7727,0.0316,43.87
2020-07-20,33.5,40.39,43.69,40.9,48.3,152.8,154.0,3.3713,22.8837,0.0314,44.0
2020-07-21,33.5,40.76,43.79,40.9,48.4,156.3,154.8,3.3816,22.8167,0.0317,44.32
2020-07-22,33.5,41.1,43.99,40.9,48.55,161.5,153.9,3.3884,22.8027,0.0316,44.37
2020-07-23,33.5,41.69,44.19,40.9,48.65,161.5,147.0,3.3675,22.8755,0.0315,44.1
2020-07-24,33.5,42.15,44.27,41.2,48.8,161.5,149.5,3.3568,22.8384,0.0316,44.65
2020-07-27,33.5,42.15,44.27,41.2,48.8,161.5,149.5,3.3568,22.8384,0.0316,44.65
2020-07-28,33.5,42.15,44.27,41.2,48.8,161.5,149.5,3.3568,22.8384,0.0316,44.65
2020-07-29,33.5,42.19,44.45,41.2,49.25,159.5,152.1,3.3379,22.8636,0.0318,45.03
2020-07-30,33.5,42.49,44.64,41.4,49.7,162.0,157.0,3.3361,22.8561,0.0319,44.26
2020-07-31,33.5,42.94,45.39,41.5,49.85,162.8,157.0,3.385,22.7223,0.032,44.63
2020-08-03,33.5,43.32,45.33,41.7,50.15,163.6,162.3,3.3933,22.6711,0.032,45.54
2020-08-04,33.5,43.48,45.79,41.7,50.35,162.9,163.0,3.4031,22.5992,0.0322,45.67
2020-08-05,33.7,43.68,46.05,42.0,50.4,162.7,164.1,3.4,22.648,0.0322,45.85
2020-08-06,33.7,43.75,46.03,42.2,50.7,162.5,166.9,3.3914,22.719,0.0321,46.03
2020-08-07,33.7,44.23,46.25,42.4,51.6,164.7,171.3,3.3891,22.7491,0.032,45.44
2020-08-10,34.0,44.84,47.28,42.7,52.4,164.7,171.3,3.4024,22.6443,0.0321,45.69
2020-08-11,34.3,46.05,48.05,43.0,52.8,164.9,170.0,3.4194,22.6558,0.0321,45.37
2020-08-12,34.3,46.05,48.05,43.0,52.8,164.9,170.0,3.4194,22.6558,0.0321,45.37
2020-08-13,34.5,46.42,48.34,43.0,53.05,165.9,170.1,3.4424,22.6041,0.0322,45.86
2020-08-14,34.7,46.64,48.64,43.0,53.8,166.0,169.6,3.4218,22.6961,0.0321,45.74
2020-08-17,35.0,47.19,49.42,43.0,53.95,170.6,170.4,3.4026,22.7525,0.0321,46.31
2020-08-18,35.0,47.54,49.69,43.0,54.1,167.6,171.9,3.3804,22.8312,0.0321,46.21
2020-08-19,35.2,47.77,49.88,43.0,54.4,169.4,174.6,3.3898,22.8155,0.0319,46.34
2020-08-20,35.5,48.18,50.19,43.0,54.6,167.9,175.0,3.367,22.9633,0.0318,46.16
2020-08-21,35.5,48.11,50.12,43.0,54.85,166.9,176.0,3.3517,23.0018,0.0317,45.9
2020-08-24,35.7,48.69,50.31,42.8,55.8,166.0,179.0,3.3631,22.9753,0.0317,46.42
2020-08-25,36.0,49.05,51.39,43.0,56.7,170.7,180.8,3.3814,22.9774,0.0318,46.77
2020-08-26,36.0,49.79,52.45,43.0,57.8,179.0,186.5,3.3881,22.8843,0.032,46.68
2020-08-27,36.5,49.93,53.43,43.2,58.65,182.9,191.7,3.4031,22.8979,0.0319,46.21
2020-08-28,37.0,51.96,55.13,43.5,59.9,187.0,205.5,3.3839,22.9003,0.0321,46.66
2020-08-31,37.5,52.98,56.44,44.0,61.5,199.6,209.0,3.4059,22.8355,0.0322,46.15
2020-09-01,38.0,54.98,58.29,45.0,62.9,214.9,207.0,3.398,22.8848,0.0321,46.48
2020-09-02,38.5,55.83,60.05,45.8,64.65,219.6,204.0,3.388,22.9804,0.0319,45.82
2020-09-03,39.5,57.52,61.95,46.0,63.85,206.1,200.0,3.3812,22.984,0.0318,46.02
2020-09-04,39.5,57.52,61.95,46.0,63.85,206.1,200.0,3.3812,22.984,0.0318,46.02
2020-09-07,39.5,57.52,61.95,46.0,63.85,206.1,200.0,3.3812,22.984,0.0318,46.02
2020-09-08,38.5,55.1,58.05,46.0,61.25,200.0,194.9,3.3754,22.894,0.0318,43.41
2020-09-09,38.0,53.23,56.1,46.3,59.9,197.4,188.4,3.3942,22.8743,0.032,44.07
2020-09-10,37.5,53.06,54.32,46.3,59.5,203.3,189.5,3.3875,22.854,0.0319,43.79
2020-09-11,37.0,51.65,54.49,46.4,58.9,198.5,191.2,3.3928,22.8498,0.032,43.6
2020-09-14,36.5,51.73,53.48,46.5,59.05,194.8,189.9,3.3776,22.9208,0.0319,43.77
2020-09-15,37.0,52.04,53.88,46.8,59.55,200.9,192.2,3.3782,22.9063,0.0321,44.45
2020-09-16,37.5,52.77,54.52,47.0,60.05,197.1,192.5,3.3732,22.8822,0.0321,44.94
2020-09-17,37.7,52.99,55.3,47.0,60.2,203.5,192.8,3.3589,22.959,0.0321,45.22
2020-09-18,37.0,53.15,56.45,47.0,61.3,204.0,194.4,3.3617,22.8479,0.0322,45.03
2020-09-21,38.0,53.58,57.27,47.3,61.9,204.0,202.2,3.3421,22.9668,0.0319,43.8
2020-09-22,38.0,54.29,58.06,47.7,62.0,204.0,202.3,3.3393,23.0054,0.0318,43.97
2020-09-23,38.0,54.62,57.76,48.2,61.7,217.9,201.0,3.3345,22.994,0.0316,44.0
2020-09-24,38.0,55.32,56.94,48.5,61.3,217.9,200.5,3.3354,22.9556,0.0316,44.29
2020-09-25,38.0,54.66,56.15,48.7,61.3,217.5,201.3,3.3375,22.953,0.0316,44.05
2020-09-28,38.0,55.83,57.33,49.2,63.1,222.8,202.9,3.3299,23.0657,0.0316,44.29
2020-09-29,38.2,56.27,58.33,49.5,63.15,224.5,200.9,3.3409,23.0825,0.0316,43.23
2020-09-30,38.5,56.28,58.33,49.7,62.75,223.4,200.9,3.3347,23.1276,0.0316,44.0
2020-10-01,38.5,55.73,57.65,50.0,62.05,224.5,193.3,3.3424,23.1492,0.0317,43.2
2020-10-02,38.5,54.89,56.82,50.5,61.5,224.2,193.0,3.3344,23.1243,0.0317,42.0
2020-10-05,38.5,54.36,56.27,50.8,61.6,225.0,190.7,3.3755,23.0079,0.0319,43.53
2020-10-06,38.5,54.71,56.34,51.0,61.6,221.8,193.4,3.3798,22.9093,0.032,44.25
2020-10-07,38.5,54.7,56.68,51.1,61.45,217.2,194.1,3.3907,22.9683,0.032,43.58
2020-10-08,38.0,54.81,56.58,51.1,61.6,221.0,195.1,3.3967,22.9592,0.032,44.15
2020-10-09,38.0,54.27,56.78,51.2,61.8,221.9,199.8,3.4072,22.8831,0.0323,43.61
2020-10-12,38.5,54.85,57.08,51.5,62.75,222.4,208.3,3.3782,22.9466,0.0321,43.03
2020-10-13,38.5,54.85,57.08,51.5,62.75,222.4,208.3,3.3782,22.9466,0.0321,43.03
2020-10-14,39.0,55.4,58.11,51.7,64.15,225.2,213.9,3.3756,22.9319,0.0321,43.74
2020-10-15,39.5,56.79,59.3,52.0,64.8,228.8,212.8,3.3773,22.9361,0.032,43.74
2020-10-16,39.5,56.84,59.89,54.0,65.1,235.6,214.3,3.3771,22.9659,0.032,43.61
2020-10-19,40.0,57.6,60.09,56.5,66.5,237.9,222.8,3.3778,22.9625,0.032,43.62
2020-10-20,41.0,57.85,61.56,57.5,67.35,241.1,225.4,3.3768,22.9965,0.032,44.1
2020-10-21,41.5,58.0,62.76,59.0,69.2,248.4,229.0,3.353,23.0207,0.0321,42.96
2020-10-22,42.0,59.71,64.97,61.0,70.5,254.8,239.0,3.3467,23.0673,0.0319,43.38
2020-10-23,42.0,59.71,64.97,61.0,70.5,254.8,239.0,3.3467,23.0673,0.0319,43.38
2020-10-26,44.0,60.6,66.22,65.5,75.7,274.8,262.8,3.3503,22.9673,0.032,41.89
2020-10-27,46.0,67.33,72.35,68.5,80.2,285.0,274.5,3.344,22.9277,0.032,42.52
2020-10-28,47.0,70.18,77.55,70.5,85.45,305.0,290.0,3.3351,22.891,0.032,41.22
